customer_id,customer_name,city,state,registration_date,customer_segment
42146,Customer_42146,Charlotte,MI,2022-08-01,Premium
42147,Customer_42147,Atlanta,GA,2022-09-15,VIP
42148,Customer_42148,Los Angeles,FL,2022-02-04,Premium
42149,Customer_42149,Houston,WA,2022-07-29,Standard
42150,Customer_42150,Houston,CA,2023-04-02,Premium
42151,Customer_42151,Chicago,FL,2022-01-12,Premium
42152,Customer_42152,Columbus,WA,2022-10-01,Standard
42153,Customer_42153,Los Angeles,MI,2022-07-22,Premium
42154,Customer_42154,Los Angeles,OH,2022-07-15,Standard
42155,Customer_42155,Detroit,MI,2022-08-27,Standard
42156,Customer_42156,Seattle,IL,2022-07-21,Standard
42157,Customer_42157,Chicago,TX,2023-12-01,VIP
42158,Customer_42158,Houston,NC,2022-05-07,Premium
42159,Customer_42159,Houston,MI,2023-10-10,VIP
42160,Customer_42160,Miami,GA,2023-10-04,Standard
42161,Customer_42161,Detroit,MI,2023-07-05,VIP
42162,Customer_42162,New York,CA,2023-06-11,VIP
42163,Customer_42163,Charlotte,NY,2022-08-04,Standard
42164,Customer_42164,Miami,NY,2023-07-01,Standard
42165,Customer_42165,Detroit,NC,2022-10-15,VIP
42166,Customer_42166,Houston,WA,2023-01-11,VIP
42167,Customer_42167,Detroit,NC,2023-02-13,Premium
42168,Customer_42168,Columbus,GA,2023-10-12,Premium
42169,Customer_42169,Charlotte,WA,2022-03-26,Standard
42170,Customer_42170,New York,WA,2022-05-11,VIP
42171,Customer_42171,Seattle,WA,2023-01-04,VIP
42172,Customer_42172,Chicago,IL,2023-10-24,Standard
42173,Customer_42173,Los Angeles,CA,2023-05-14,Standard
42174,Customer_42174,Columbus,WA,2023-07-15,Standard
42175,Customer_42175,Los Angeles,CA,2023-10-03,Standard
42176,Customer_42176,Detroit,GA,2022-01-13,VIP
42177,Customer_42177,Charlotte,OH,2022-10-03,Premium
42178,Customer_42178,Miami,FL,2023-04-21,VIP
42179,Customer_42179,Atlanta,OH,2022-08-13,Premium
42180,Customer_42180,Los Angeles,OH,2023-03-27,Premium
42181,Customer_42181,Chicago,OH,2022-04-14,Standard
42182,Customer_42182,Houston,FL,2023-08-30,Standard
42183,Customer_42183,Miami,NC,2023-06-21,VIP
42184,Customer_42184,Miami,IL,2023-12-29,Premium
42185,Customer_42185,Atlanta,NY,2023-10-20,VIP
42186,Customer_42186,Detroit,OH,2023-10-04,VIP
42187,Customer_42187,Detroit,IL,2023-01-16,VIP
42188,Customer_42188,Houston,WA,2023-12-05,Premium
42189,Customer_42189,Los Angeles,OH,2023-11-25,VIP
42190,Customer_42190,Chicago,TX,2022-04-27,VIP
42191,Customer_42191,New York,IL,2023-05-04,Standard
42192,Customer_42192,Seattle,WA,2023-03-08,Standard
42193,Customer_42193,Miami,NY,2023-08-09,Premium
42194,Customer_42194,Charlotte,NC,2023-11-06,Premium
42195,Customer_42195,Columbus,FL,2023-01-30,VIP
42196,Customer_42196,New York,CA,2023-07-08,VIP
42197,Customer_42197,Columbus,GA,2022-01-17,VIP
42198,Customer_42198,Detroit,TX,2023-10-31,VIP
42199,Customer_42199,Atlanta,NY,2023-10-05,VIP
42200,Customer_42200,Houston,OH,2023-01-31,Standard
42201,Customer_42201,Houston,MI,2022-10-30,Premium
42202,Customer_42202,New York,MI,2023-01-14,Premium
42203,Customer_42203,Los Angeles,CA,2023-12-24,Premium
42204,Customer_42204,Houston,NC,2023-01-01,VIP
42205,Customer_42205,Detroit,NY,2022-11-11,Premium
42206,Customer_42206,Columbus,FL,2022-11-06,Standard
42207,Customer_42207,Charlotte,FL,2023-12-09,Standard
42208,Customer_42208,Charlotte,IL,2022-05-28,Premium
42209,Customer_42209,Seattle,NY,2022-04-09,Premium
42210,Customer_42210,Seattle,WA,2023-01-12,Standard
42211,Customer_42211,Chicago,FL,2023-05-17,VIP
42212,Customer_42212,New York,OH,2023-11-13,Premium
42213,Customer_42213,Columbus,IL,2023-12-15,Premium
42214,Customer_42214,Los Angeles,WA,2023-07-07,Standard
42215,Customer_42215,Seattle,MI,2022-08-16,VIP
42216,Customer_42216,Miami,WA,2023-04-20,VIP
42217,Customer_42217,Houston,OH,2023-09-28,VIP
42218,Customer_42218,Los Angeles,IL,2023-11-16,VIP
42219,Customer_42219,Seattle,FL,2022-06-11,Standard
42220,Customer_42220,Columbus,MI,2023-03-22,Standard
42221,Customer_42221,Los Angeles,NC,2022-10-24,Premium
42222,Customer_42222,Los Angeles,WA,2022-01-31,Premium
42223,Customer_42223,Columbus,OH,2022-11-27,Standard
42224,Customer_42224,Seattle,GA,2022-07-31,VIP
42225,Customer_42225,Columbus,CA,2024-01-01,VIP
42226,Customer_42226,Atlanta,TX,2022-05-29,Premium
42227,Customer_42227,Atlanta,GA,2023-10-07,Premium
42228,Customer_42228,Charlotte,GA,2023-04-07,Premium
42229,Customer_42229,Charlotte,MI,2022-07-22,VIP
42230,Customer_42230,Columbus,GA,2023-10-26,Premium
42231,Customer_42231,Charlotte,TX,2023-09-09,Premium
42232,Customer_42232,Seattle,OH,2023-03-15,Premium
42233,Customer_42233,Charlotte,MI,2023-06-19,Standard
42234,Customer_42234,New York,WA,2023-06-27,Standard
42235,Customer_42235,New York,MI,2023-01-07,Standard
42236,Customer_42236,Seattle,WA,2023-09-24,VIP
42237,Customer_42237,Houston,FL,2022-07-29,VIP
42238,Customer_42238,New York,MI,2022-09-27,VIP
42239,Customer_42239,Atlanta,NY,2022-05-16,Standard
42240,Customer_42240,Columbus,NY,2023-06-23,VIP
42241,Customer_42241,Atlanta,OH,2023-07-24,Standard
42242,Customer_42242,Seattle,TX,2022-08-07,VIP
42243,Customer_42243,Charlotte,MI,2023-10-13,Standard
42244,Customer_42244,Charlotte,TX,2023-08-09,VIP
42245,Customer_42245,New York,WA,2022-02-08,Premium
42246,Customer_42246,Detroit,FL,2022-08-15,Standard
42247,Customer_42247,Chicago,TX,2023-09-10,Premium
42248,Customer_42248,Charlotte,WA,2023-04-13,VIP
42249,Customer_42249,Houston,CA,2023-09-21,Standard
42250,Customer_42250,Chicago,CA,2023-09-14,Premium
42251,Customer_42251,Atlanta,GA,2023-04-25,Standard
42252,Customer_42252,New York,GA,2023-11-25,Premium
42253,Customer_42253,Seattle,NC,2023-11-20,Premium
42254,Customer_42254,Miami,TX,2023-06-15,Premium
42255,Customer_42255,Seattle,IL,2022-08-11,VIP
42256,Customer_42256,Houston,WA,2023-11-25,Premium
42257,Customer_42257,Seattle,TX,2022-08-05,Standard
42258,Customer_42258,Columbus,GA,2022-03-24,Premium
42259,Customer_42259,Detroit,TX,2023-12-12,VIP
42260,Customer_42260,Houston,NC,2023-01-17,VIP
42261,Customer_42261,Chicago,IL,2022-01-24,VIP
42262,Customer_42262,Atlanta,MI,2022-09-01,Premium
42263,Customer_42263,New York,OH,2022-06-18,VIP
42264,Customer_42264,Columbus,OH,2022-04-07,Premium
42265,Customer_42265,Los Angeles,IL,2023-09-01,VIP
42266,Customer_42266,Columbus,GA,2023-06-07,Standard
42267,Customer_42267,Los Angeles,CA,2023-01-19,Premium
42268,Customer_42268,Miami,WA,2023-08-19,Standard
42269,Customer_42269,Miami,TX,2023-11-22,VIP
42270,Customer_42270,Chicago,NY,2023-03-07,Premium
42271,Customer_42271,New York,NY,2022-12-20,Standard
42272,Customer_42272,Seattle,FL,2023-01-07,Standard
42273,Customer_42273,Seattle,NC,2022-03-24,Standard
42274,Customer_42274,Atlanta,CA,2023-11-29,VIP
42275,Customer_42275,Detroit,TX,2023-12-03,Standard
42276,Customer_42276,Los Angeles,CA,2022-01-31,VIP
42277,Customer_42277,Miami,CA,2022-05-11,Standard
42278,Customer_42278,New York,MI,2022-12-06,Standard
42279,Customer_42279,Atlanta,OH,2022-01-12,Standard
42280,Customer_42280,Miami,GA,2023-02-10,Standard
42281,Customer_42281,Atlanta,MI,2023-03-23,VIP
42282,Customer_42282,New York,TX,2023-03-21,Standard
42283,Customer_42283,Miami,CA,2023-10-27,VIP
42284,Customer_42284,Charlotte,CA,2023-06-21,Standard
42285,Customer_42285,Chicago,OH,2023-02-19,Standard
42286,Customer_42286,Seattle,NC,2023-10-16,Standard
42287,Customer_42287,Detroit,IL,2023-11-19,Standard
42288,Customer_42288,Charlotte,CA,2022-02-07,Standard
42289,Customer_42289,Charlotte,NY,2023-02-17,VIP
42290,Customer_42290,Columbus,FL,2023-10-24,Premium
42291,Customer_42291,New York,NC,2023-04-14,Premium
42292,Customer_42292,Columbus,OH,2022-08-17,Premium
42293,Customer_42293,Charlotte,TX,2022-11-01,Standard
42294,Customer_42294,New York,NC,2023-05-22,Standard
42295,Customer_42295,Columbus,TX,2023-03-04,VIP
42296,Customer_42296,Columbus,NY,2023-04-28,VIP
42297,Customer_42297,Houston,MI,2022-04-06,Premium
42298,Customer_42298,Seattle,WA,2022-11-01,Premium
42299,Customer_42299,Atlanta,GA,2023-08-05,Standard
42300,Customer_42300,Detroit,GA,2023-08-14,Standard
42301,Customer_42301,Atlanta,NC,2023-11-26,VIP
42302,Customer_42302,Houston,IL,2023-06-29,Premium
42303,Customer_42303,Seattle,WA,2023-03-15,Standard
42304,Customer_42304,New York,IL,2022-09-10,Standard
42305,Customer_42305,New York,NY,2022-05-26,Premium
42306,Customer_42306,Atlanta,GA,2023-07-27,VIP
42307,Customer_42307,Detroit,MI,2023-08-21,VIP
42308,Customer_42308,Chicago,NC,2023-01-02,Premium
42309,Customer_42309,Chicago,GA,2023-09-23,Premium
42310,Customer_42310,Miami,GA,2022-04-02,Premium
42311,Customer_42311,Detroit,MI,2022-01-01,Premium
42312,Customer_42312,Miami,WA,2022-08-25,VIP
42313,Customer_42313,Atlanta,NC,2023-06-25,Standard
42314,Customer_42314,Houston,NY,2022-12-09,Standard
42315,Customer_42315,Houston,OH,2022-07-09,VIP
42316,Customer_42316,Atlanta,WA,2022-11-14,Standard
42317,Customer_42317,Houston,FL,2022-05-31,Standard
42318,Customer_42318,New York,MI,2023-04-26,VIP
42319,Customer_42319,Chicago,MI,2023-01-26,Standard
42320,Customer_42320,Houston,TX,2022-06-22,VIP
42321,Customer_42321,Seattle,OH,2022-06-06,VIP
42322,Customer_42322,Columbus,WA,2022-04-16,VIP
42323,Customer_42323,Houston,WA,2022-11-30,VIP
42324,Customer_42324,Charlotte,CA,2022-12-27,Premium
42325,Customer_42325,Detroit,NC,2023-08-03,VIP
42326,Customer_42326,Los Angeles,OH,2023-02-15,Premium
42327,Customer_42327,Columbus,IL,2022-09-05,Premium
42328,Customer_42328,Miami,CA,2023-11-25,VIP
42329,Customer_42329,Columbus,MI,2023-03-29,Standard
42330,Customer_42330,Charlotte,NY,2022-10-30,Standard
42331,Customer_42331,Charlotte,NY,2022-07-30,Standard
42332,Customer_42332,Los Angeles,IL,2023-08-10,VIP
42333,Customer_42333,Detroit,WA,2023-11-24,VIP
42334,Customer_42334,Miami,NC,2023-03-01,Premium
42335,Customer_42335,Columbus,GA,2022-08-22,VIP
42336,Customer_42336,Detroit,OH,2023-09-03,VIP
42337,Customer_42337,Seattle,MI,2023-09-11,Premium
42338,Customer_42338,Charlotte,OH,2022-09-21,Standard
42339,Customer_42339,Columbus,FL,2023-09-22,Premium
42340,Customer_42340,Houston,NY,2022-12-11,Premium
42341,Customer_42341,Columbus,CA,2023-09-03,Premium
42342,Customer_42342,Detroit,GA,2022-10-23,VIP
42343,Customer_42343,Chicago,FL,2022-01-08,Standard
42344,Customer_42344,New York,MI,2022-07-25,Standard
42345,Customer_42345,Detroit,NY,2023-07-24,Standard
42346,Customer_42346,Houston,WA,2023-07-31,Premium
42347,Customer_42347,Seattle,TX,2022-12-23,VIP
42348,Customer_42348,Seattle,NY,2022-11-25,VIP
42349,Customer_42349,Columbus,OH,2022-10-20,Premium
42350,Customer_42350,Seattle,FL,2023-03-01,Premium
42351,Customer_42351,Charlotte,IL,2023-01-06,VIP
42352,Customer_42352,Chicago,WA,2023-03-22,Premium
42353,Customer_42353,Chicago,OH,2023-11-10,VIP
42354,Customer_42354,Atlanta,OH,2023-10-31,Standard
42355,Customer_42355,Atlanta,FL,2023-01-12,Premium
42356,Customer_42356,Los Angeles,GA,2022-07-23,VIP
42357,Customer_42357,Houston,FL,2022-03-18,VIP
42358,Customer_42358,Seattle,FL,2023-04-27,VIP
42359,Customer_42359,Seattle,GA,2022-03-01,Standard
42360,Customer_42360,Los Angeles,NC,2023-06-10,Standard
42361,Customer_42361,New York,WA,2023-05-18,VIP
42362,Customer_42362,Detroit,NY,2022-08-11,VIP
42363,Customer_42363,Columbus,MI,2022-02-02,Standard
42364,Customer_42364,Los Angeles,GA,2022-02-24,VIP
42365,Customer_42365,Detroit,MI,2022-06-03,VIP
42366,Customer_42366,Chicago,NC,2022-04-04,Premium
42367,Customer_42367,Los Angeles,NC,2022-01-17,Premium
42368,Customer_42368,Seattle,GA,2023-11-10,Premium
42369,Customer_42369,Columbus,NY,2022-05-30,VIP
42370,Customer_42370,Atlanta,IL,2023-04-24,Standard
42371,Customer_42371,Houston,NY,2022-07-28,Standard
42372,Customer_42372,Houston,CA,2023-01-25,VIP
42373,Customer_42373,Los Angeles,FL,2023-11-19,Premium
42374,Customer_42374,Houston,OH,2023-01-21,Standard
42375,Customer_42375,Chicago,CA,2022-08-15,Premium
42376,Customer_42376,Seattle,TX,2023-12-01,Premium
42377,Customer_42377,Houston,IL,2022-06-21,Premium
42378,Customer_42378,Miami,MI,2022-12-26,Premium
42379,Customer_42379,Chicago,NC,2023-02-04,Standard
42380,Customer_42380,Chicago,NC,2023-11-04,Premium
42381,Customer_42381,Charlotte,MI,2023-04-18,VIP
42382,Customer_42382,Atlanta,OH,2022-07-29,Premium
42383,Customer_42383,Los Angeles,OH,2023-12-23,Standard
42384,Customer_42384,New York,MI,2022-07-10,Premium
42385,Customer_42385,Chicago,TX,2022-06-24,VIP
42386,Customer_42386,Houston,OH,2022-07-29,VIP
42387,Customer_42387,Columbus,CA,2022-10-19,VIP
42388,Customer_42388,Seattle,CA,2023-06-02,Premium
42389,Customer_42389,New York,CA,2023-04-08,Premium
42390,Customer_42390,Atlanta,NC,2022-10-02,Standard
42391,Customer_42391,Chicago,FL,2023-08-01,Standard
42392,Customer_42392,Seattle,WA,2022-08-07,VIP
42393,Customer_42393,Atlanta,FL,2023-09-05,VIP
42394,Customer_42394,Seattle,GA,2022-03-08,VIP
42395,Customer_42395,Detroit,NY,2023-03-13,Premium
42396,Customer_42396,Houston,IL,2023-11-15,Standard
42397,Customer_42397,Columbus,NC,2023-02-05,Premium
42398,Customer_42398,Miami,IL,2022-01-06,VIP
42399,Customer_42399,Seattle,NY,2022-04-09,Premium
42400,Customer_42400,Seattle,FL,2023-08-18,VIP
42401,Customer_42401,Chicago,NY,2022-05-07,Premium
42402,Customer_42402,Los Angeles,NY,2022-02-04,Premium
42403,Customer_42403,Atlanta,NY,2023-09-10,Standard
42404,Customer_42404,Detroit,FL,2022-01-11,Premium
42405,Customer_42405,New York,OH,2022-11-06,Premium
42406,Customer_42406,Miami,TX,2023-07-16,Standard
42407,Customer_42407,Houston,IL,2023-06-16,Premium
42408,Customer_42408,Seattle,MI,2023-03-18,VIP
42409,Customer_42409,Los Angeles,GA,2023-02-10,Standard
42410,Customer_42410,Charlotte,IL,2022-01-24,Standard
42411,Customer_42411,Chicago,IL,2023-03-29,VIP
42412,Customer_42412,Chicago,WA,2022-08-01,Premium
42413,Customer_42413,Miami,NC,2022-06-07,Standard
42414,Customer_42414,Miami,NY,2023-02-28,Standard
42415,Customer_42415,Los Angeles,CA,2022-11-13,VIP
42416,Customer_42416,Charlotte,WA,2022-11-08,Standard
42417,Customer_42417,Charlotte,NC,2023-04-04,VIP
42418,Customer_42418,Miami,IL,2023-07-26,Standard
42419,Customer_42419,Detroit,NC,2023-08-08,Standard
42420,Customer_42420,Detroit,NY,2023-10-06,VIP
42421,Customer_42421,Miami,IL,2023-12-09,VIP
42422,Customer_42422,Columbus,NC,2022-07-22,Standard
42423,Customer_42423,Miami,FL,2023-11-12,VIP
42424,Customer_42424,Los Angeles,TX,2023-04-26,Premium
42425,Customer_42425,Charlotte,OH,2023-06-11,Standard
42426,Customer_42426,New York,IL,2023-01-01,Standard
42427,Customer_42427,Chicago,FL,2023-09-21,Standard
42428,Customer_42428,Miami,NY,2023-01-07,Premium
42429,Customer_42429,Atlanta,NY,2023-10-08,Premium
42430,Customer_42430,Seattle,NC,2022-10-14,VIP
42431,Customer_42431,Columbus,OH,2022-04-04,Standard
42432,Customer_42432,New York,CA,2023-05-11,Standard
42433,Customer_42433,Miami,IL,2023-03-18,Premium
42434,Customer_42434,Miami,WA,2022-03-01,Standard
42435,Customer_42435,New York,IL,2023-09-24,Standard
42436,Customer_42436,Detroit,GA,2023-11-18,VIP
42437,Customer_42437,Miami,OH,2022-01-24,Standard
42438,Customer_42438,Charlotte,FL,2023-09-06,Premium
42439,Customer_42439,Atlanta,IL,2022-07-22,VIP
42440,Customer_42440,Los Angeles,TX,2023-05-23,Standard
42441,Customer_42441,Atlanta,OH,2022-04-10,Standard
42442,Customer_42442,Charlotte,NC,2023-03-01,Standard
42443,Customer_42443,Atlanta,NY,2022-10-27,Standard
42444,Customer_42444,Detroit,NC,2023-12-26,Premium
42445,Customer_42445,Los Angeles,FL,2023-11-04,Premium
42446,Customer_42446,Atlanta,GA,2023-11-09,Premium
42447,Customer_42447,Chicago,MI,2023-01-10,Premium
42448,Customer_42448,Charlotte,TX,2023-10-16,Premium
42449,Customer_42449,Charlotte,OH,2023-07-27,Premium
42450,Customer_42450,Seattle,GA,2022-04-21,VIP
42451,Customer_42451,Houston,FL,2022-01-15,VIP
42452,Customer_42452,Columbus,NC,2022-10-20,Premium
42453,Customer_42453,Houston,MI,2022-12-25,VIP
42454,Customer_42454,Columbus,MI,2023-05-18,Premium
42455,Customer_42455,Atlanta,NC,2022-09-10,Standard
42456,Customer_42456,Chicago,MI,2022-10-06,Premium
42457,Customer_42457,Chicago,NY,2023-03-05,VIP
42458,Customer_42458,Miami,TX,2023-03-22,Premium
42459,Customer_42459,Houston,TX,2023-08-12,Premium
42460,Customer_42460,Atlanta,NY,2022-11-04,Standard
42461,Customer_42461,Seattle,OH,2022-09-19,Standard
42462,Customer_42462,Seattle,OH,2023-05-21,VIP
42463,Customer_42463,New York,WA,2022-08-07,Standard
42464,Customer_42464,Miami,IL,2023-12-07,VIP
42465,Customer_42465,Chicago,GA,2022-08-28,Premium
42466,Customer_42466,Detroit,GA,2023-07-07,Standard
42467,Customer_42467,Chicago,FL,2023-03-28,Premium
42468,Customer_42468,Houston,TX,2023-07-17,VIP
42469,Customer_42469,Detroit,CA,2022-02-28,VIP
42470,Customer_42470,Chicago,OH,2023-12-30,VIP
42471,Customer_42471,Chicago,WA,2022-11-30,Standard
42472,Customer_42472,New York,TX,2022-05-14,Premium
42473,Customer_42473,Chicago,TX,2023-05-29,Standard
42474,Customer_42474,Houston,NY,2023-08-10,Standard
42475,Customer_42475,Houston,GA,2022-01-31,Premium
42476,Customer_42476,Chicago,GA,2023-11-07,Premium
42477,Customer_42477,Charlotte,WA,2022-12-06,Premium
42478,Customer_42478,New York,GA,2023-02-03,Premium
42479,Customer_42479,Charlotte,GA,2023-03-24,Standard
42480,Customer_42480,Houston,NC,2022-12-20,Premium
42481,Customer_42481,Columbus,NC,2022-03-31,Standard
42482,Customer_42482,Los Angeles,TX,2023-07-21,Standard
42483,Customer_42483,Los Angeles,WA,2022-07-15,Premium
42484,Customer_42484,Atlanta,OH,2023-03-30,VIP
42485,Customer_42485,Charlotte,OH,2023-07-10,Premium
42486,Customer_42486,Houston,NY,2022-11-07,VIP
42487,Customer_42487,Seattle,IL,2023-04-06,Standard
42488,Customer_42488,Houston,FL,2023-03-30,Premium
42489,Customer_42489,Seattle,TX,2022-04-03,Standard
42490,Customer_42490,Columbus,NC,2023-08-31,Premium
42491,Customer_42491,Chicago,OH,2023-06-26,Premium
42492,Customer_42492,Houston,CA,2023-07-07,Premium
42493,Customer_42493,Atlanta,NY,2023-05-30,VIP
42494,Customer_42494,Chicago,WA,2022-08-31,Premium
42495,Customer_42495,Los Angeles,TX,2023-04-01,Standard
42496,Customer_42496,Charlotte,NC,2022-10-08,Standard
42497,Customer_42497,Houston,GA,2022-09-09,Standard
42498,Customer_42498,New York,IL,2022-09-28,Premium
42499,Customer_42499,Houston,WA,2022-12-30,VIP
42500,Customer_42500,Columbus,OH,2022-02-14,Standard
42501,Customer_42501,Detroit,NC,2023-09-13,Standard
42502,Customer_42502,Atlanta,IL,2023-02-17,Standard
42503,Customer_42503,New York,OH,2023-06-05,VIP
42504,Customer_42504,Columbus,NY,2022-11-23,Standard
42505,Customer_42505,Chicago,IL,2023-09-26,Premium
42506,Customer_42506,Charlotte,WA,2022-08-08,Standard
42507,Customer_42507,Columbus,FL,2023-05-31,Premium
42508,Customer_42508,Los Angeles,IL,2022-02-11,Standard
42509,Customer_42509,Los Angeles,NY,2023-02-09,Premium
42510,Customer_42510,Seattle,WA,2022-06-11,Standard
42511,Customer_42511,Charlotte,OH,2022-11-28,Standard
42512,Customer_42512,Los Angeles,NY,2022-03-01,Premium
42513,Customer_42513,Houston,TX,2022-06-03,VIP
42514,Customer_42514,Chicago,NC,2022-09-03,Standard
42515,Customer_42515,Miami,IL,2022-02-16,Standard
42516,Customer_42516,Los Angeles,MI,2023-06-08,VIP
42517,Customer_42517,Detroit,GA,2023-08-08,Standard
42518,Customer_42518,Miami,MI,2023-10-23,Premium
42519,Customer_42519,Miami,IL,2023-08-29,VIP
42520,Customer_42520,Detroit,NC,2023-11-21,Premium
42521,Customer_42521,Miami,FL,2023-02-04,Premium
42522,Customer_42522,Houston,FL,2022-10-15,VIP
42523,Customer_42523,Columbus,IL,2023-02-07,Premium
42524,Customer_42524,Los Angeles,OH,2023-09-15,Standard
42525,Customer_42525,New York,NY,2023-10-18,Standard
42526,Customer_42526,Los Angeles,CA,2022-06-19,VIP
42527,Customer_42527,Miami,NY,2022-09-29,Standard
42528,Customer_42528,Chicago,TX,2022-08-16,Standard
42529,Customer_42529,Detroit,IL,2022-11-02,VIP
42530,Customer_42530,Chicago,MI,2022-08-26,Standard
42531,Customer_42531,New York,TX,2023-01-02,VIP
42532,Customer_42532,Houston,OH,2022-09-15,VIP
42533,Customer_42533,Miami,GA,2023-06-26,Standard
42534,Customer_42534,Detroit,CA,2023-02-20,Premium
42535,Customer_42535,Seattle,WA,2023-09-02,Premium
42536,Customer_42536,Seattle,CA,2022-12-04,Premium
42537,Customer_42537,New York,TX,2022-07-01,Standard
42538,Customer_42538,New York,TX,2022-04-25,Premium
42539,Customer_42539,Charlotte,TX,2022-07-11,Standard
42540,Customer_42540,New York,OH,2022-04-15,Premium
42541,Customer_42541,New York,NY,2023-12-04,Standard
42542,Customer_42542,Houston,MI,2022-12-31,VIP
42543,Customer_42543,Charlotte,MI,2023-02-03,VIP
42544,Customer_42544,Seattle,FL,2022-02-02,Premium
42545,Customer_42545,Seattle,WA,2022-08-29,Premium
42546,Customer_42546,Detroit,OH,2023-06-01,Premium
42547,Customer_42547,Chicago,IL,2023-04-08,VIP
42548,Customer_42548,Columbus,NY,2022-03-07,VIP
42549,Customer_42549,Miami,CA,2022-01-06,Standard
42550,Customer_42550,Detroit,GA,2023-06-18,VIP
42551,Customer_42551,Detroit,FL,2023-07-14,Premium
42552,Customer_42552,Houston,IL,2022-02-16,Premium
42553,Customer_42553,Columbus,FL,2022-08-03,Premium
42554,Customer_42554,Detroit,MI,2022-12-05,Premium
42555,Customer_42555,Los Angeles,WA,2022-11-14,Premium
42556,Customer_42556,Seattle,FL,2023-03-06,VIP
42557,Customer_42557,New York,TX,2023-09-29,Premium
42558,Customer_42558,New York,FL,2022-10-25,Premium
42559,Customer_42559,Atlanta,OH,2023-01-26,Standard
42560,Customer_42560,Houston,MI,2023-03-14,Premium
42561,Customer_42561,Charlotte,CA,2022-01-01,Standard
42562,Customer_42562,Miami,TX,2022-11-03,Standard
42563,Customer_42563,Seattle,TX,2023-08-25,Standard
42564,Customer_42564,Los Angeles,NC,2022-03-02,Standard
42565,Customer_42565,Detroit,WA,2022-08-06,VIP
42566,Customer_42566,Detroit,MI,2023-05-04,VIP
42567,Customer_42567,Houston,CA,2023-02-17,Standard
42568,Customer_42568,Miami,NY,2022-09-23,Premium
42569,Customer_42569,Chicago,OH,2023-03-28,VIP
42570,Customer_42570,Los Angeles,NY,2022-10-10,Premium
42571,Customer_42571,Miami,NC,2023-04-16,Standard
42572,Customer_42572,Chicago,NY,2023-03-17,VIP
42573,Customer_42573,Miami,FL,2023-08-20,Standard
42574,Customer_42574,Detroit,NY,2022-05-06,Premium
42575,Customer_42575,Detroit,GA,2023-11-04,VIP
42576,Customer_42576,Columbus,CA,2022-03-25,Premium
42577,Customer_42577,Atlanta,FL,2023-03-13,Premium
42578,Customer_42578,Atlanta,GA,2022-03-25,VIP
42579,Customer_42579,Houston,NY,2022-07-10,Premium
42580,Customer_42580,Chicago,FL,2022-07-01,Premium
42581,Customer_42581,Detroit,CA,2022-04-29,VIP
42582,Customer_42582,Atlanta,TX,2022-12-13,Standard
42583,Customer_42583,Columbus,NC,2022-02-15,Premium
42584,Customer_42584,Charlotte,IL,2022-09-01,Premium
42585,Customer_42585,Detroit,WA,2023-08-12,Standard
42586,Customer_42586,Columbus,IL,2023-11-28,Standard
42587,Customer_42587,New York,CA,2023-02-19,VIP
42588,Customer_42588,Miami,FL,2023-12-17,Standard
42589,Customer_42589,Atlanta,FL,2022-11-17,Premium
42590,Customer_42590,Charlotte,IL,2022-12-26,VIP
42591,Customer_42591,Columbus,TX,2023-07-19,Standard
42592,Customer_42592,Chicago,FL,2023-02-23,VIP
42593,Customer_42593,Los Angeles,FL,2023-12-29,Standard
42594,Customer_42594,Charlotte,TX,2023-05-30,Premium
42595,Customer_42595,Seattle,GA,2023-12-30,Premium
42596,Customer_42596,New York,OH,2023-12-20,Premium
42597,Customer_42597,Detroit,WA,2022-03-13,VIP
42598,Customer_42598,Detroit,WA,2023-10-16,Premium
42599,Customer_42599,New York,OH,2023-07-31,Premium
42600,Customer_42600,Detroit,NY,2023-10-17,Standard
42601,Customer_42601,Los Angeles,MI,2022-02-15,VIP
42602,Customer_42602,Miami,MI,2022-02-13,Premium
42603,Customer_42603,Detroit,TX,2022-11-06,Premium
42604,Customer_42604,New York,GA,2022-05-06,Premium
42605,Customer_42605,Detroit,TX,2022-11-18,VIP
42606,Customer_42606,Charlotte,TX,2023-06-18,Premium
42607,Customer_42607,New York,IL,2023-09-09,Standard
42608,Customer_42608,Charlotte,GA,2022-08-15,VIP
42609,Customer_42609,Los Angeles,NC,2022-08-09,Standard
42610,Customer_42610,Columbus,IL,2022-08-10,Premium
42611,Customer_42611,Seattle,WA,2023-01-17,Standard
42612,Customer_42612,Seattle,TX,2022-05-15,Premium
42613,Customer_42613,New York,MI,2023-07-11,VIP
42614,Customer_42614,Los Angeles,TX,2023-03-02,Standard
42615,Customer_42615,Detroit,NY,2023-11-09,Premium
42616,Customer_42616,Atlanta,NY,2023-02-15,Premium
42617,Customer_42617,Atlanta,WA,2022-01-02,Premium
42618,Customer_42618,New York,CA,2022-04-13,Premium
42619,Customer_42619,Miami,GA,2022-08-17,Standard
42620,Customer_42620,Miami,NC,2023-06-12,VIP
42621,Customer_42621,New York,NY,2022-11-18,VIP
42622,Customer_42622,Charlotte,MI,2022-11-20,Premium
42623,Customer_42623,Miami,WA,2022-01-01,Standard
42624,Customer_42624,Miami,WA,2022-01-27,VIP
42625,Customer_42625,Miami,OH,2022-06-21,VIP
42626,Customer_42626,Chicago,OH,2023-08-24,Standard
42627,Customer_42627,Detroit,TX,2022-12-13,Standard
